label,created_at,full_text,lang,user_name
DT,Tue Sep 17 18:20:54 +0000 2019,Make zero-touch solutions your standard for #lifesciences compliance reporting with our #automation. https://t.co/trdlU0B4ix https://t.co/ex6ple37D8,en,Cognizant
Irrelevant,Tue Sep 17 16:08:10 +0000 2019,RT @AdobePartner: Huge congratulations to Cognizant Technology Solutions (@Cognizant) for achieving specialization in Adobe Analytics for t…,en,Cognizant
Irrelevant,Tue Sep 17 16:00:38 +0000 2019,Is #highereducation making the grade when it comes to preparing students for the #FutureOfWork? Our Center for the Future of Work research says no via @WSJ https://t.co/8WNPTVnjTl,en,Cognizant
DT,Tue Sep 17 15:25:28 +0000 2019,Technology is changing the nature of work. Learn about the #FutureOfWork and how we’ll help you thrive in this time of unprecedented risk and opportunity. https://t.co/hsqYmTvcHP https://t.co/fc4OxLgXqC,en,Cognizant
DT,Tue Sep 17 15:02:22 +0000 2019,RT @pega: Learn how @Cognizant and Pega are helping manufacturers generate value with IoT and IIoT-connected devices. #DX https://t.co/ahXU…,en,Cognizant
DT,Tue Sep 17 14:05:52 +0000 2019,Our medical device #manufacturing client built build  #IoT solution that compressed development cycles by 15%. https://t.co/P1jmAZO65E https://t.co/Ba6lVIWKeU,en,Cognizant
DT,Tue Sep 17 13:00:23 +0000 2019,See how Cognizant and @Oracle partner to help you transition to the #cloud and modernize your business applications. #OOW19 https://t.co/kZjz7SOmRI https://t.co/8snKkLpVUS,en,Cognizant
Irrelevant,Tue Sep 17 12:00:29 +0000 2019,Here's what we have to say about the importance of reskilling and Cognizant's partnership with Nutanix. #InfrastructureServices https://t.co/xY0v40DmyS https://t.co/jShmYGs1kU,en,Cognizant
Irrelevant,Tue Sep 17 11:00:22 +0000 2019,"Teamwork makes the dream work @JohnCMaxwell — in Atlanta, Bangalore and the Philippines. #BeCognizant 🙌🏽 🌏 https://t.co/ALkNlHAopW",en,Cognizant
DT,Tue Sep 17 07:10:25 +0000 2019,"To deliver an improved #CX, orgs need to employ dedicated #digital delivery teams who can engineer and provide customized products and services to customers. #LeadingInDigital https://t.co/Q9oeMRGeve https://t.co/3q75XExaWI",en,Cognizant
AI/ML,Mon Sep 16 21:10:09 +0000 2019,Consumers trust intelligent machines more than traditional brands. Our study from explains how to win them back. #AI #interactive https://t.co/0HUGEVGklv,en,Cognizant
"AI/ML, DT",Mon Sep 16 20:33:24 +0000 2019,"Optimize performance, minimize cost, and guarantee equality with #AI. Watch our video now to learn more: https://t.co/c2EHKzUezy https://t.co/XEFePUWPG7",en,Cognizant
Irrelevant,Mon Sep 16 19:05:17 +0000 2019,Pursuing Order Accuracy Through #Automation [BLOG] #rpa https://t.co/2qT4ljn2s8 https://t.co/qSoyAnLLfw,en,Cognizant
"AI/ML, DT",Mon Sep 16 16:10:13 +0000 2019,"Self-learning, adaptive systems turbocharge process #automation. Learn how connecting process and business logic to bring new intelligence to your #banking services delivery. https://t.co/FHo3Gofnvi https://t.co/uS7mmhwItO",en,Cognizant
Irrelevant,Mon Sep 16 14:15:23 +0000 2019,Accelerators—pre-built elements of a modernized core—can take care of 80% of a #cloud migration. Learn how you can use ours to shorten your project timetable. #DevOps https://t.co/Ed9aDoN5fQ,en,Cognizant
"AI/ML, DT",Mon Sep 16 13:00:14 +0000 2019,How can #healthcare organizations improve #CX? Sashi Padarthy explores the impact of conversational #AI via @ChannelFutures @spadarthy https://t.co/XEIMdX7Bvp,en,Cognizant
DT,Mon Sep 16 12:00:28 +0000 2019,Here's how you can simplify your #digital journey with hybrid #cloud. https://t.co/jCqRv42QeX https://t.co/6Zhip6h5Nb,en,Cognizant
Irrelevant,Mon Sep 16 11:05:13 +0000 2019,"We draw on our different backgrounds, traditions and perspectives to deliver fresh thinking and achieve new levels of excellence. That’s the power of #inclusion. https://t.co/hWLG2VLLL4 https://t.co/JbRF2yoFcS",en,Cognizant
DT,Sun Sep 15 22:00:18 +0000 2019,"Bots ensure that every customer gets the very best experience, says @bretgreenstein via @Forbes #AI #CX https://t.co/aAxaoookBW https://t.co/V4t1JX54ex",en,Cognizant
Irrelevant,Sun Sep 15 14:01:56 +0000 2019,"Tap into the new content, and digital experiences #GenZ expects from brands. https://t.co/7VYUs92Zko https://t.co/d8Zn49fAsX",en,Cognizant
DT,Sat Sep 14 21:05:23 +0000 2019,We create new competitive abilities for our #insurance clients with intelligent process #automation that expands benefits beyond claims processing tasks.   https://t.co/utaismYJKz https://t.co/DAGa5eyJNC,en,Cognizant
Irrelevant,Sat Sep 14 20:05:25 +0000 2019,"Brandon Glasgow, Senior Consultant, talks about his role in the Retail, Consumer Goods and Travel and Hospitality practice at Cognizant https://t.co/mcFgoeT2TX https://t.co/HYPTJKIUqH",en,Cognizant
Irrelevant,Sat Sep 14 18:00:10 +0000 2019,"We’re committing to deliver value to all stakeholders, says our CEO Brian Humphries. https://t.co/jYI4Qta9fZ https://t.co/xC1OesVvQ6",en,Cognizant
Irrelevant,Sat Sep 14 15:05:26 +0000 2019,"In the #FutureOfWork, a new frontier of the future of work based on an exaFLOP of power is dawning. #AI https://t.co/0N1Ep0SiU6 https://t.co/IprMKnVYVh",en,Cognizant
Irrelevant,Sat Sep 14 08:10:13 +0000 2019,Customer experience has never been so important. Learn how to approach the challenge so you can deliver next-gen #CX. #LeadingInDigital https://t.co/faCqJVqH0Q https://t.co/7FUVsjJZzw,en,Cognizant
DT,Sat Sep 14 02:02:33 +0000 2019,4 key factors drive successful Industry 4.0 transformations. Cognizant’s Frank Antonysamy walks you through them in this video. #IoT https://t.co/u9MkKCfklp https://t.co/OInFeCs9Hm,en,Cognizant
DT,Fri Sep 13 21:20:15 +0000 2019,Orgs looking to introduce smart virtual personal assistants must analyze the existing #digital landscape and develop a roadmap. https://t.co/f2Y1xApFS7,en,Cognizant
Irrelevant,Fri Sep 13 20:05:10 +0000 2019,"Here are 4 ways businesses can continuously adapt to changing #privacy expectations and requirements, and ensure they earn customer trust. https://t.co/GhDuTa8JcI https://t.co/NFY7buZxBv",en,Cognizant
Irrelevant,Fri Sep 13 20:03:49 +0000 2019,RT @BNYMellon: We recently brought together a panel with @Cognizant to discuss the importance of a #diverse &amp; #inclusive workforce in a dig…,en,Cognizant
DT,Fri Sep 13 19:05:13 +0000 2019,"We designed a cross-channel interactive #CX for an energy #utility, increasing visits from mobile and tablet users 350%. https://t.co/JjvKkdPWf1 https://t.co/2fk7f74YsM",en,Cognizant
DT,Fri Sep 13 18:00:30 +0000 2019,Our orchestrated approach to harmonizing disparate ERPs helped a #lifesciences company avoid multimillion-dollar system consolidation costs. Learn our tune here. #automation https://t.co/A7ofgsstBg https://t.co/IhCKehpD2u,en,Cognizant
Irrelevant,Fri Sep 13 17:36:30 +0000 2019,RT @USJobsCognizant: Offering a unique opportunity for your #career! @Cognizant Consulting is collaborating with @ASU to lead the future of…,en,Cognizant
Irrelevant,Fri Sep 13 15:47:34 +0000 2019,Happy #InternationalProgrammersDay 🤓!  We're at Programmers' Week — Cognizant Softvision's largest technical event. @SOFTVISION_USA #DigitalInnovation https://t.co/o7d0xd0icq,en,Cognizant
"AI/ML, DT",Fri Sep 13 15:00:30 +0000 2019,Understand how your business can implement ethical and responsible #AI in 5 simple steps via @RTInsights https://t.co/7JJXVyPN40,en,Cognizant
Irrelevant,Fri Sep 13 14:48:59 +0000 2019,"⚡️ “A Week in the Life of Team Cognizant”  ⚡️
Click through to see highlights of our memorable moments. https://t.co/yEadbXlzhZ https://t.co/O5e7ImDz6M",en,Cognizant
DT,Fri Sep 13 14:00:23 +0000 2019,"By turning up the heat under its food #manufacturing operations with our #digital platform, our client improved product placement displays and boosted sales. Check out our recipe here. https://t.co/8qGKRPyKf5 https://t.co/dpiZD5778k",en,Cognizant
Irrelevant,Fri Sep 13 13:00:12 +0000 2019,"Get a preview of Andres Angelani’s, of Cognizant Sofvision, upcoming book, Transforming While Performing, via Joe Mckendrick in Forbes https://t.co/PbmVSIcgkV Cognizant Softvision #DigitalInnovation",en,Cognizant
Irrelevant,Fri Sep 13 12:00:27 +0000 2019,What is the way forward for platform #banking? Here're our views. https://t.co/dCqaOawjXY https://t.co/qsc8W56QEM,en,Cognizant
Irrelevant,Fri Sep 13 11:00:40 +0000 2019,Highlights from Programmers' Week — Cognizant Softvision's largest technical event. @SOFTVISION_USA #DigitalInnovation https://t.co/wMt3T1lwV0 https://t.co/2SEtTVIpsK,en,Cognizant
AI/ML,Fri Sep 13 06:10:52 +0000 2019,"More than 50% of #AI strategies exclude governance? We explore further in our report, download it here. #LeadingInDigital https://t.co/UdmTfhFS9W https://t.co/cWOXzdmcR0",en,Cognizant
Irrelevant,Fri Sep 13 04:26:52 +0000 2019,"@Sudipto_Martech Hi,
This was a Design Thinking workshop we conducted for an all girls school in Singapore, part of our Outreach program. For similar news follow our Instagram handle https://t.co/gQ8O60nJcb 
Thank you.",en,Cognizant
DT,Fri Sep 13 02:00:10 +0000 2019,"The fundamental skills you need to perform automated software testing. One more component of true, digital transformation. Cognizant Softvision’s Nicoleta Ungurusan tells you how. #DigitalInnovation https://t.co/OixcM1kysv @SOFTVISION_USA",en,Cognizant
Irrelevant,Thu Sep 12 23:00:30 +0000 2019,Everything you wanted to know about the #FutureOfWork but were afraid to ask. https://t.co/JHCpAmv11Z https://t.co/lgLHl8zxQh,en,Cognizant
Irrelevant,Thu Sep 12 22:26:08 +0000 2019,"The correct answer is Enterprise integration

Read this report to learn why:

https://t.co/NrvbdH1cTD",en,Cognizant
Irrelevant,Thu Sep 12 22:23:23 +0000 2019,"RT @OracleHCM: Don’t ignore opportunities and start building your own path to digital #HR. Amit Vyas, @Cognizant's Assistant Vice President…",en,Cognizant
DT,Thu Sep 12 22:21:56 +0000 2019,A #retail food handling client wanted to mitigate food spoilage — our #IoT offering saved them millions. https://t.co/Di3RAVw02G https://t.co/9KH2UbtsN2,en,Cognizant
DT,Thu Sep 12 21:00:26 +0000 2019,#IoT spending estimates have been revised: $1.​6T by 2025 — success requires pooling and sharing real-time data in a dynamic atmosphere. #blockchain Learn more. https://t.co/wVLYOPSbcK https://t.co/hMVfJofeBS,en,Cognizant
AI/ML,Thu Sep 12 20:00:13 +0000 2019,"Join our 9/19 webinar to learn best practices on #AI data architecture and preparing for—and overcoming data-centric obstacles.   

Presented by—MIT’s @BarbWixom, @pgillin, and our own Arun Varadarajan, and execs from @CreditSuisse, @guardianlife.

https://t.co/i9b6ThaPjZ https://t.co/xLOMA5wtBQ",en,Cognizant
DT,Thu Sep 12 19:05:55 +0000 2019,"Software #bots speed #healthcare claims submissions, handling 5K transactions per day with 100% accuracy. #RPA https://t.co/RZ7fprr3FA https://t.co/MbT2YZubS7",en,Cognizant
DT,Thu Sep 12 16:00:23 +0000 2019,"Gain new #banking customers, eliminate old code and cut your data center costs with #DigitalInnovation that will take your growth to the #cloud and beyond. https://t.co/3dNlV2bxNa @SOFTVISION_USA https://t.co/I2NQWxq4l9",en,Cognizant
Irrelevant,Thu Sep 12 15:00:28 +0000 2019,"Setting a brisk yet sustainable pace is just as important for transformation as it is for a marathon, says our CEO Brian Humphries. #BeCognizant https://t.co/g6ztKoBbeM",en,Cognizant
DT,Thu Sep 12 14:21:02 +0000 2019,Put business needs first when transitioning to #cloud—our industrialized approach helps you set priorities so cloud fluffs up your bottom line. #CoreModernization https://t.co/cMppXufx7m https://t.co/rzCWoCnzOi,en,Cognizant
Irrelevant,Thu Sep 12 13:10:05 +0000 2019,"Simplifying #healthcare takes deep insight and complex analysis – we’ll help you do the hard work to simplify the human experience and improve people’s lives, says @JalilJeff #AI https://t.co/C0ubaORIbz https://t.co/XkUUIOuaab",en,Cognizant
DT,Thu Sep 12 12:00:27 +0000 2019,Increase your chances for #IoT project approval: Present multiple use cases to demonstrate how ROI will grow. Cognizant’s Frank Antonysamy offers his advice. #manufacturing https://t.co/UIWCjLhtgz https://t.co/wnWWDqXA6N,en,Cognizant
Irrelevant,Thu Sep 12 11:00:15 +0000 2019,We're teaching Design Thinking to some of our future leaders. #BeCognizant https://t.co/cfKWm1lWQI,en,Cognizant
Irrelevant,Thu Sep 12 05:30:22 +0000 2019,Outcome Engineering intertwines tech and design expertise to take product development to new levels of success. See how it works @SOFTVISION_USA #DigitalInnovation https://t.co/rZbhOXQ14v,en,Cognizant
Irrelevant,Wed Sep 11 23:29:24 +0000 2019,What happens when technologists and designers collaborate on Outcome Engineering? Product success is just the start – see why. @SOFTVISION_USA #DigitalInnovation https://t.co/xMLaPESUmx,en,Cognizant
DT,Wed Sep 11 21:15:06 +0000 2019,Gain real-time visibility and control of workflows on the #manufacturing floor and across your supply chain with new insights from our #IoT solutions. Get the full story. https://t.co/YNwFY4IRJV https://t.co/JEonLaQ0lC,en,Cognizant
Irrelevant,Wed Sep 11 20:00:52 +0000 2019,"Your customers demand data-driven, personalized experiences. Deliver those—and increase sales, expand your markets and grow your customer base with our #customerserviceoffering. https://t.co/5YS7UOpcJN https://t.co/9aBralUPlY",en,Cognizant
DT,Wed Sep 11 19:00:08 +0000 2019,#Banking and financial services organizations can't compete without a blueprint for building modern digital capabilities. Learn the rules. #DigitalInnovation @SOFTVISION_USA https://t.co/5ygOONbrsU https://t.co/1RAQ0GhvK9,en,Cognizant
Irrelevant,Wed Sep 11 18:12:46 +0000 2019,Our team is on the ground today — more 300 people packing more than 108K meals for those in need — to commemorate 9/11!  #911DayofService #BeCognizant https://t.co/e6u3cfiiY5,en,Cognizant
DT,Wed Sep 11 16:20:11 +0000 2019,"Gain new #banking customers, eliminate old code and cut your data center costs with #DigitalEngineering that will take your growth to the #cloud and beyond. @SOFTVISION_USA https://t.co/yXVx7d7pbT https://t.co/WsW2JElB3y",en,Cognizant
Irrelevant,Wed Sep 11 15:00:24 +0000 2019,"Here’s your call to action to create a GPS for future jobs, and successfully manage the transformative and disruptive impact of the new machine age.  @mbahl #FutureOfWork #Automation https://t.co/JaYtbTGMrf",en,Cognizant
DT,Wed Sep 11 14:00:56 +0000 2019,"We’ve mastered app modernization and have the best routes to your #cloud migration destination, says @forrester. Let us map your digital transformation journey. #agile https://t.co/PTabPc45a9 https://t.co/yBVzl7w1IO",en,Cognizant
Irrelevant,Wed Sep 11 12:00:26 +0000 2019,Here's what drives Cognizant's partnership with Nutanix. #infrastructureservices https://t.co/jCp6bO54Xg https://t.co/rHc0pWGIzD,en,Cognizant
Irrelevant,Wed Sep 11 11:00:08 +0000 2019,Bye-bye plastic bags! Our #GoGreen volunteers are teaching students how to make sustainable tote bags. 👜♻ #BeCognizant https://t.co/4ZimvpEbmD,en,Cognizant
DT,Wed Sep 11 10:15:05 +0000 2019,"The digital transformation commonalities are customer, culture and collaboration says Cognizant Softvision's @aangelani via @RTInsights @SOFTVISION_USA https://t.co/m4WI0XtEoS",en,Cognizant
DT,Wed Sep 11 08:30:27 +0000 2019,Banking and manufacturing orgs can deploy hybrid #cloud to deliver innovative new products and services which enhance the customer experience. #CX #LeadingInDigital https://t.co/G1gxeXAEGx https://t.co/pxlBdkiVZq,en,Cognizant
Irrelevant,Wed Sep 11 06:01:48 +0000 2019,Analyzing changes in shopping behavior helps retailers deliver improved customer experiences. #LeadingInDigital https://t.co/JITRTiCxNp https://t.co/jB9zEbNkJz,en,Cognizant
