label,created_at,full_text,lang,user_name
,Fri Jan 26 10:04:06 +0000 2018,"What can leaders do in the next 100 days to prepare their people to work with intelligent machines? Watch our CTIO @pauldaugh share his advice, and hear from more #WEF18 leaders here: https://t.co/LkykSYbm7H #AppliedIntelligence #FutureWorkforce https://t.co/k0RaamkKu0",en,Accenture
,Fri Jan 26 09:57:57 +0000 2018,RT @AccentureCmty: Is your city open for business? New #LGBT research by @OFB_LGBT shows that more inclusive cities show high levels of eco…,en,Accenture
,Fri Jan 26 08:53:43 +0000 2018,@BrunoGebarski Yes! And a big part of that productivity is tied to empowering your workforce with the skills they need to succeed in the digital age. Watch our #FutureWorkforce discussion from this week at #WEF18. https://t.co/qRQwdXghbK,en,Accenture
,Fri Jan 26 08:25:15 +0000 2018,"@garrygolden @pauldaugh @iamwill Thanks for sharing, we're glad you enjoyed it! If you'd like to learn more about our outlook on AI, catch the replay of our #AppliedIntelligence panel at #WEF18. ⬇️ https://t.co/tZn85Xn5NT",en,Accenture
,Fri Jan 26 08:00:07 +0000 2018,"At our #FutureWorkforce panel this week in Davos: John Donovan, CEO of @ATT Communications, talks about augmenting workers’ existing expertise with relevant new skills. Watch it here: https://t.co/WKKwbOFxMw #WEF18 https://t.co/OXfOEaYxSh",en,Accenture
,Fri Jan 26 06:00:08 +0000 2018,"#HeardAtDavos: eBay CEO @devinwenig at our #CEOoutlook panel in Davos this week, where four top CEOs shared what they’re focused on right now. Watch: https://t.co/LzodF9tAwr #WEF18 https://t.co/NuDw64W4nj",en,Accenture
,Fri Jan 26 04:50:06 +0000 2018,"This year in Davos, we asked: ""What can leaders do in the next 100 days to prepare their people to work with intelligent machines?"" Watch @drfeifei of @googlecloud answer, and see all the responses here: https://t.co/LkykSYbm7H  #AppliedIntelligence #FutureWorkforce #WEF18 https://t.co/jud71g2zoj",en,Accenture
,Fri Jan 26 03:12:02 +0000 2018,@barrirafferty Thanks for raising awareness about the need to invest in the #FutureWorkforce. Our research found only 3% of companies are significantly investing in training and reskilling programs for their people. https://t.co/u4Tpn4fqvg,en,Accenture
,Fri Jan 26 02:56:49 +0000 2018,"#Disruption may be a trending topic in Davos this year, but it's an enduring business challenge. So how do you stay ahead of it? Watch: https://t.co/COK1JghD5h #WEF18 cc: @omarabbosh https://t.co/2lYQaQeETF",en,Accenture
,Fri Jan 26 01:36:44 +0000 2018,@drfeifei Great takeaways—thanks for sharing. So glad you could join us for our AI panel! https://t.co/yiIml0PPAQ,en,Accenture
,Fri Jan 26 01:07:04 +0000 2018,"When #AI handles the time-consuming, administrative tasks, then human creativity and ingenuity can really thrive. More on our POV about #AppliedIntelligence: https://t.co/JnoyolwPEl #WEF18 https://t.co/LO9lQ7CY2f",en,Accenture
,Thu Jan 25 22:57:16 +0000 2018,We are committed to establishing a trusted digital identity leveraging #blockchain. Learn more about the #ID2020 Alliance movement. https://t.co/DnPKyeeuCg #WEF18 @DBTreat @leong_identity https://t.co/DvEqGCuQy3,en,Accenture
,Thu Jan 25 21:47:18 +0000 2018,"This year, our annual #LGBTBroadcast explored the power of inclusive cities. It's an important topic we're proud to help support at #WEF18. Watch it here: https://t.co/jiiMVZ3fmo cc: @Sandervtn https://t.co/k7ajjGDKqr",en,Accenture
,Thu Jan 25 21:07:27 +0000 2018,Did you miss our broadcast at #WEF18 on how to prepare the #FutureWorkforce to work with intelligent technologies? Catch it here: https://t.co/LuueeKxolc #AppliedIntelligence cc: @EllynJShook1 https://t.co/S0J5Yp0AuJ,en,Accenture
,Thu Jan 25 18:51:29 +0000 2018,How will #AI help humans be their best selves? Watch this engaging discussion between @iamwill @pauldaugh &amp; @jessiwrites direct from Davos: https://t.co/3ks04eFUiN #AppliedIntelligence #WEF18 https://t.co/SwAep9Rm54,en,Accenture
,Thu Jan 25 18:22:50 +0000 2018,@susanmcp1 @jessiwrites @iamwill @pauldaugh It was! 🙂 You can catch the replay here: https://t.co/3ks04eFUiN,en,Accenture
,Thu Jan 25 17:39:56 +0000 2018,“Voice will transform the way we act digitally—even more so than the smartphone.”—our CTIO @pauldaugh talking with @WIRED's @jessiwrites and @iamwill at #WEF18. Watch: https://t.co/4afOnwr3zA #AppliedIntelligence https://t.co/Cwt3mpYoZx,en,Accenture
,Thu Jan 25 17:16:32 +0000 2018,“It’s not about machines taking control. It’s about using technology for human empowerment.”—@pauldaugh discussing #AI with @iamwill and @jessiwrites at #WEF18. Watch: https://t.co/tKPAByfihX #AppliedIntelligence https://t.co/phaWpdTsTG,en,Accenture
,Thu Jan 25 17:14:26 +0000 2018,"""We’re making something that will give us answers we couldn’t get ourselves.”—@iamwill, @pauldaugh &amp; @jessiwrites discuss #AI, people &amp; business live from #WEF18. Watch here: https://t.co/9TWkGpW5mC #AppliedIntelligence https://t.co/6c4M9cOIYj",en,Accenture
,Thu Jan 25 17:03:10 +0000 2018,“Artificial intelligence to me is a great way for creative people to build and imagine tomorrow.”—@iamwill shares his outlook with our @pauldaugh at #WEF18. Watch now: https://t.co/C1tAqYjXBl https://t.co/sC5NY7r9nl,en,Accenture
,Thu Jan 25 16:01:54 +0000 2018,"Tonight at 6pm CET: Watch @iamwill @pauldaugh &amp; @jessiwrites talk AI, people &amp; business #WEF18 #AppliedIntelligence https://t.co/EamhNlYSJ9",en,Accenture
,Thu Jan 25 15:33:46 +0000 2018,"""How do I motivate my team? Encourage people to learn something new."" @SlackHQ's @stewart live from #WEF18: https://t.co/sPLPTx97ML #IndustryX0 https://t.co/pejD4khPCh",en,Accenture
,Thu Jan 25 15:30:06 +0000 2018,"""Continual innovation demands massive investment at scale""- @omarabbosh live from #WEF18: https://t.co/sPLPTx97ML  #IndustryX0 https://t.co/RLVsfYUg6z",en,Accenture
,Thu Jan 25 15:25:01 +0000 2018,"""Subject yourself continuously to competition, otherwise you get complacent"" - Paul Jacobs, @Qualcomm, live from #WEF18: https://t.co/sPLPTx97ML #IndustryX0 https://t.co/imiFYYlzd6",en,Accenture
,Thu Jan 25 15:15:32 +0000 2018,"RT @allanealter: @omarabbosh: For tech companies, digital disruption is good. But having a second act is necessary.  #IndustryX0 discussion…",en,Accenture
,Thu Jan 25 15:14:33 +0000 2018,"""Most significant disruptions last 20yrs? Media, retail, energy, change in behaviors"" @stewart live from #WEF18: https://t.co/sPLPTx97ML #IndustryX0 https://t.co/5BpWfm6ztQ",en,Accenture
,Thu Jan 25 15:09:35 +0000 2018,Join the conversation! Leave us your questions using #IndustryX0 #WEF18 https://t.co/WxLbfoAkPE,en,Accenture
,Thu Jan 25 15:03:52 +0000 2018,"Live now: How do you win in an era of digital disruption? Tune in to our @omarabbosh, @delaney @stewart @Qualcomm live from #WEF18: https://t.co/sPLPTx97ML  #IndustryX0 https://t.co/lduni4lLtm",en,Accenture
,Thu Jan 25 14:40:39 +0000 2018,Inclusive cities have stronger innovation ecosystems and better quality of life—our CMCO @AmyFuller reflects on our #LGBTBroadcast at #WEF18. https://t.co/ZYcP6ZgbuM,en,Accenture
,Thu Jan 25 14:00:05 +0000 2018,"Investing in AI doesn’t just advance your tech, it advances your business goals too. More on the how #AppliedIntelligence can benefit the #FutureWorkforce, via @EconomicTimes: https://t.co/a2pPd3Xcpy #WEF18 https://t.co/b3MA9E4Wnv",en,Accenture
,Thu Jan 25 12:00:08 +0000 2018,Businesses that invest in both #AI and their people can expect significant gains in profitability—$880M a year for the avg. S&amp;P500 company. See more insights on the #FutureWorkforce from #WEF18: https://t.co/voTLkVGIcM https://t.co/bz14eCKLOM,en,Accenture
,Thu Jan 25 11:51:36 +0000 2018,@g_flashman Thank you! It's been a really exciting week for us. Hope you're enjoying Davos! 🙌🙂,en,Accenture
,Thu Jan 25 11:50:24 +0000 2018,@FionaMason20 @ABAlbrectsen @raj_devex @maryesnapp Pleasure! We really enjoyed this panel—recording is now available on @AccentureCmty's FB page: https://t.co/eHXY58fuAn,en,Accenture
,Thu Jan 25 11:22:15 +0000 2018,"RT @Mark_Knickrehm: I'm proud @Accenture is in the #SmartCommunities coalition initiative--announced today by @Mastercard, @USAID and @Powe…",en,Accenture
,Thu Jan 25 11:08:52 +0000 2018,@GAN4Youth @RSchegg @LorisPeduzzi 🙌 You make us proud! 👍,en,Accenture
,Thu Jan 25 10:41:29 +0000 2018,@raj_devex @Davos @ABAlbrectsen @PlanGlobal @maryesnapp @Microsoft Thanks for sharing—important debate on #GettingToEqual and the #FutureWorkforce. You can learn more about how we support initiatives to use digital technology to empower girls around the world from this great video. https://t.co/Sccgc06IiC,en,Accenture
,Thu Jan 25 10:21:55 +0000 2018,"@WorldVision @Mastercard @WFP @cashlearning Insightful debate, thanks for joining us and @AccentureCmty to share your thoughts. The recording is now available #ICYMI. https://t.co/Dc4hBjLOEa",en,Accenture
,Thu Jan 25 10:00:08 +0000 2018,What’s the power of inclusive cities? Watch our #LGBTbroadcast from Davos to hear how diversity drives business and economic growth: https://t.co/LUAZjwIBo0 #WEF18 https://t.co/RLxTrIQcdY,en,Accenture
,Thu Jan 25 09:38:01 +0000 2018,@abinbev @RockyMtnInst @Budweiser Thanks for joining us at our Davos broadcast center and sharing your vision! #WEF18,en,Accenture
,Thu Jan 25 08:36:54 +0000 2018,"@BofA_News @CathyBessant @jessiwrites @pauldaugh @drfeifei Agreed—our focus should be on supporting the #FutureWorkforce in developing their skills and confidence. Thanks for joining our panel on #AppliedIntelligence, full recording is now available. https://t.co/z6UUUGSZcB",en,Accenture
,Thu Jan 25 08:18:23 +0000 2018,@PlanGlobal @ABAlbrectsen @Microsoft @devex @AccentureCmty Thanks for sharing! This is a really important topic for us—we're looking forward to the debate. #GettingToEqual,en,Accenture
,Thu Jan 25 08:00:07 +0000 2018,"How should leaders approach human-machine collaboration? Four top CEOs—our CEO-North America @JulieSweet2, @devinwenig, @BernardJTyson &amp; William Lewis—weigh in from Davos. Watch: https://t.co/poovFTWgW2 #CEOoutlook #AI #WEF18 https://t.co/KzziYMiYZY",en,Accenture
,Thu Jan 25 05:00:18 +0000 2018,"Last day of #WEF18! We’ll be talking #IndustryX0, plus more on the #FutureWorkforce and #AppliedIntelligence. Join us: https://t.co/yktrvpR3Xl https://t.co/dI5CNG142R",en,Accenture
,Thu Jan 25 04:00:10 +0000 2018,Did you miss our terrific #AI panel with @pauldaugh @drfeifei @CathyBessant @jessiwrites live from Davos? Be sure to catch the replay here: https://t.co/EO0E7UtHoJ #WEF18 #AppliedIntelligence https://t.co/yPixPbJw9b,en,Accenture
,Thu Jan 25 03:46:26 +0000 2018,"@JeffreyBuskey Thanks for sharing! Here's a link to the full report, in case you're interested in finding out more. https://t.co/u4Tpn4fqvg",en,Accenture
,Thu Jan 25 03:42:27 +0000 2018,@amitabhk87 @wef Sounds like a great conversation. The #futureworkforce has been a big topic for us at WEF too. https://t.co/u4Tpn4fqvg,en,Accenture
,Thu Jan 25 03:35:15 +0000 2018,@UN @UNHumanRights Wise words. Thank you Zeid for stopping by to talk about the importance of LGBT inclusivity at our #LGBTbroadcast. https://t.co/x79tHYv7ri,en,Accenture
,Thu Jan 25 03:33:02 +0000 2018,Sustainable business models are the way forward—that's why we're proud to support the @CircularsAwards at #WEF18. Read more about via @telebusiness: https://t.co/4A55xBME0d https://t.co/b9O7PIzIKF,en,Accenture
,Thu Jan 25 03:31:30 +0000 2018,@AlanTrefler @pega A great initiative—investing in reskilling people for jobs now is imperative to success in the future.👏👏👏,en,Accenture
,Thu Jan 25 03:27:56 +0000 2018,"@FinancialTimes A very important topic—you may want to check out our WEF panel ""AI: The Leadership Imperative"" about #ResponsibleAI and #AppliedIntelligence --&gt; https://t.co/yiIml0PPAQ",en,Accenture
,Thu Jan 25 02:30:14 +0000 2018,"What does it mean to be ""glocal""? Our CHRO @EllynJShook1 discusses with two #GlobalShapers on the snowy streets of Davos: https://t.co/G8e3EwfOEn #WEF18 #FutureWorkforce https://t.co/1zkFfMiS3p",en,Accenture
,Thu Jan 25 01:32:01 +0000 2018,#Sustainability has been a trending topic at #WEF18—and human-machine collaboration will play a big role in that shared goal. See how else we're using #AppliedIntelligence: https://t.co/JnoyolfefL https://t.co/KOC4ioqBWb,en,Accenture
,Thu Jan 25 00:24:44 +0000 2018,"This year in Davos, we asked: ""What can leaders do in the next 100 days to prepare their people to work with intelligent machines?"" Watch our CEO Pierre Nanterme answer, and see all the responses here: https://t.co/LkykSYsXwh #AppliedIntelligence #FutureWorkforce #WEF18 https://t.co/VsbMyXV8ro",en,Accenture
,Wed Jan 24 23:40:14 +0000 2018,"RT @pauldaugh: Thx @iamwill for joining @accenture, @WebSummit and sharing story of @iamplusofficial, and how #AI and tech can create a fut…",en,Accenture
,Wed Jan 24 23:39:25 +0000 2018,A great example of technology amplifying human capability 🙌 https://t.co/Sve5qsTeNd,en,Accenture
,Wed Jan 24 23:36:55 +0000 2018,Reskilling employees to work with intelligent machines is essential for companies hoping to capitalize on #AI's full potential. Hear more from today's AI panel at #WEF18: https://t.co/46fUTZXAra #AppliedIntelligence https://t.co/oCWhm7MOrV,en,Accenture
,Wed Jan 24 22:53:18 +0000 2018,"#HeardAtDavos: Our CEO-North America @JulieSweet2, who joined eBay CEO @devinwenig, Kaiser Permanente CEO @BernardJTyson and @DowJones CEO William Lewis for our #CEOoutlook panel today at #WEF18. Watch here: https://t.co/ASo0IZpNkR #AppliedIntelligence https://t.co/qqCOEkUHvP",en,Accenture
,Wed Jan 24 21:09:09 +0000 2018,Intelligent tech needs ingenious humans to reach its full potential. Hear more from @drfeifei and our other panelists today at #WEF18: https://t.co/46fUTZXAra #AI #AppliedIntelligence https://t.co/gogfUKyUHq,en,Accenture
,Wed Jan 24 20:02:06 +0000 2018,Cities that are #LGBT inclusive are better for business and economic growth. Excited to partner with @OFB_LGBT on a compelling new report: https://t.co/tgl0qC8Nhj #LGBTBroadcast cc: @Sandervtn https://t.co/cxvlQxTSl3,en,Accenture
,Wed Jan 24 18:51:28 +0000 2018,"The potential that comes from #AI-human collaboration is a key topic at #WEF18. Hear more from today's panel, including our CTIO @pauldaugh: https://t.co/46fUTZXAra #AppliedIntelligence https://t.co/SVF7BFpUvw",en,Accenture
,Wed Jan 24 16:30:11 +0000 2018,"How do you win in an era of digital disruption? Tune in to our @omarabbosh, @delaney @stewart @Qualcomm live from #WEF18: https://t.co/sPLPTx97ML #IndustryX0 https://t.co/GRWG8pY8XB",en,Accenture
,Wed Jan 24 15:50:37 +0000 2018,"""The power to transform and change comes with interaction between human and machine."" - @JulieSweet2 at #WEF18 #CEOOutlook https://t.co/cZ6fUE1PJ9 https://t.co/ESdaFU0cfx",en,Accenture
,Wed Jan 24 15:28:35 +0000 2018,"""The biggest asset I have is trust."" - Kaiser Permanente's @BernardJTyson at #WEF18  #CEOOutlook https://t.co/cZ6fUE1PJ9 https://t.co/wiefgDsrnc",en,Accenture
,Wed Jan 24 15:21:47 +0000 2018,RT @Alex_Horvitz: “You ain’t seen nothin’ yet” @eBay CEO @devinwenig on the power of tech and humans coming together to transform industrie…,en,Accenture
,Wed Jan 24 15:12:20 +0000 2018,Live now. Ask your questions using #CEOOutlook. #WEF18 https://t.co/2ReEWZbuEn,en,Accenture
,Wed Jan 24 15:11:23 +0000 2018,"Live now: CEO Outlook 2018 - Innovation, Talent and Trust. Join @ebay's @DevinWenig, Kaiser Permanente's @BernardJTyson, @Accenture's @JulieSweet2 and @DowJones' William Lewis from #WEF18: https://t.co/cZ6fUE1PJ9 https://t.co/OqXWkehSbr",en,Accenture
,Wed Jan 24 14:54:12 +0000 2018,"From #LGBTBroadcast: LGBT support from businesses is crucial. “Ultimately, it’s all about principles and standing up for something.” - Zeid Raad al-Hussein, @UNHumanRights at #WEF18: https://t.co/irIeen8BlX https://t.co/K1jljUFRDf",en,Accenture
,Wed Jan 24 14:46:07 +0000 2018,"How can companies become more inclusive? Stephanie Linnartz, Global Chief Commercial Officer @Marriott, weights in: ""Business leaders need to step up &amp; speak out."" Watch our #LGBTBroadcast from #WEF18: https://t.co/wkLENAXSNH https://t.co/LoEgDu2ndC",en,Accenture
